"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"441","1a0d8db93e34d3654c0f81a76be90ee0","NCT05170841",0.027,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Percentage of Maximum TOTPAR (%Max TOTPAR) at 72 Hours After the First Dose- Multiple Dose Phase - Dexketoprofen/Tramadol vs Tramadol","SECONDARY",NA,"D001416; D017116","Study Evaluating Dexketoprofen Trometamol/Tramadol Hydrochloride Analgesic Efficacy in Acute Low Back Pain",FALSE,499,"t-test",NA,NA,NA,1.94604313586797
"442","1a0e388ebe5f3378397149e519bed861","NCT03192176",0.0394,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Mean Percent Reduction of 100% in The Mean Frequency of Moderate and Severe Vasomotor Symptoms From Baseline to Each Study Week","SECONDARY","Week 12","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,85,"logistic_regression",NA,NA,NA,1.13260360037906
"443","1a2f2e28e943bca0664521dc36f48c1b","NCT01236053",2e-04,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of All-Cancer Cases and Matched Controls With the Indicated Exposure to Gabapentin","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,1710950,"logistic_regression",NA,NA,NA,1.29789263256815
"444","1a3f8ee50f4406ba0eaaa37c5e97c8d0","NCT00455533",0.0276,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Randomized Participants With Non-missing pCR & Biomarker Expression (GENE [Probe Set]), to Explore Whether Gene Expression Patterns for GTSE1, Isoforms of β-tubulin, Kallikreins 5, 6, 10 Are Differentially Predictive of pCR","SECONDARY","RRM1 201477_s_at","D001943","Study to Assess Effectiveness of Giving Combination of Standard Chemotherapy Drugs Versus Combination of Standard Chemotherapy and New Drug Ixabepilone When Given Before Surgical Removal of Early Stage Breast Cancer",FALSE,295,"logistic_regression",NA,NA,NA,1.53000732159602
"445","1a4cb824dc60966550f3750973c4b82f","NCT02178995",0.045,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Neuropsychiatric Questionnaires","OTHER_PRE_SPECIFIED","AES visit 1 vs visit 5 epilepsy","D004827; D001289; D003072; D060825","Methylphenidate Treatment of Attention Deficits in Epilepsy",FALSE,56,"t-test",NA,NA,NA,1.0400167301957
"446","1a5172b324ac33cc08d0de9652b602dc","NCT02539394",0.04,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Degree of Dysphagia Patients Experience (Mental)","PRIMARY","The distribution of POD1 SWAL-QOL - Mental is the same across the 2 arms","D007405; D055959; D003680; D013118","Effect of Topical Corticosteroids on Dysphagia in Anterior Cervical Discectomy and Fusion",FALSE,109,"mann_whitney",NA,NA,NA,1.29185573846819
"447","1a5346394adce486fda824932da6430c","NCT04837807",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"IDEEL (Impact of Dry Eye on Daily Life) Quality of Life - Work Subsection","PRIMARY","Each participant in the study was asked to complete the IDEEL work at their baseline, week 1 and week 2 visits. The IDEEL work is graded on a scale to 100 with higher numbers being deemed as ""better"" scores thus representing more comfort than previous weeks.","D015352","Digital Device Users Who Are Treated With Systane Hydration PF",TRUE,60,"anova",2,NA,NA,1.17169922891753
"448","1a580384d956dda93fb672a6a76bc98d","NCT03334422",0.044,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving SCORAD90","SECONDARY",NA,"D003876; D003872; D004485","Study of Baricitinib (LY3009104) in Patients With Moderate to Severe Atopic Dermatitis",FALSE,367,"logistic_regression",NA,NA,NA,2.53432334269055
"449","1a593cef6a037ee1dbd73e4e0c350b59","NCT01559259",0.031,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Pain Intensity Difference on 11-Point Numerical Scale (PID11)","SECONDARY","1 hour: Treatment difference and 95% CI were based on LSM from ANOVA with treatment, baseline categorical PSR, baseline numerical PSR, gender and treatment-by-baseline categorical PSR terms used as covariates.","D014098","Evaluation of the Efficacy of Novel Ibuprofen Acetaminophen Combination Formulations in the Treatment of Post-surgical Dental Pain",FALSE,182,"anova",2,NA,NA,1.33416400439747
"450","1a5ac4f36696f4edcf350047cc750508","NCT05127304",0.007,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"COPD or Pneumonia-attributable Health Care Resource Utilization","PRIMARY","Other medical visits","D029424","A Study Using US Medical and Pharmacy Claim Records to Compare the Resource Use, Cost, and Outcomes of People With COPD Who Take Either Tiotropium + Olodaterol or Fluticasone + Umeclidinium + Vilanterol",FALSE,11316,"linear_regression",NA,NA,NA,2.80337301464238
"451","1a74b186365495cfe727435310512be9","NCT01669902",0.0357,"Wilcoxon","OBSERVATIONAL",0,0,0,0,0,"Change From Baseline in Health Assessment Questionnaire-Disability Index (HAQ-DI) Score at Months 3 and 6","SECONDARY","Change at Month 6","D001168; D001172","An Observational Study of RoActemra/Actemra (Tocilizumab) in Monotherapy in Patients With Rheumatoid Arthritis",FALSE,82,"wilcoxon",NA,NA,NA,1.02487378231496
"452","1a89a4a410eccf96be53d3b6c6f0da4a","NCT04452331",0.03,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Glycated Hemoglobin (Access vs. Non-access)","SECONDARY",NA,"D006973","Assessing Open Access Audio",FALSE,673,"linear_regression",NA,NA,NA,2.47125290894845
"453","1a9be6b224fc5216c5709ce01ea2d6b5","NCT03547531",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Gingival Condition at 1 Month","PRIMARY","null hypotesis: there is no difference of mean of gingival index between groups","D003773; D009066","Comparison of Modified Circular and Natural Tooth Brushing Methods in Effectiveness of Dental Plaque Removal",TRUE,118,"t-test",NA,NA,NA,1.61751378500378
"454","1abe3aa341ff5aece485e5968742dbd9","NCT05170841",0.035,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Percentage of Maximum TOTPAR (%Max TOTPAR) at 96 Hours After the First Dose- Multiple Dose Phase - Dexketoprofen/Tramadol vs Tramadol","SECONDARY",NA,"D001416; D017116","Study Evaluating Dexketoprofen Trometamol/Tramadol Hydrochloride Analgesic Efficacy in Acute Low Back Pain",FALSE,500,"t-test",NA,NA,NA,2.43308902722911
"455","1ae25e1491adbc47a7bd021fba1a79e0","NCT01092663",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Fasting Plasma Total Glucose-dependent Insulinotropic Peptide (GIP)","SECONDARY","Difference in treatment effect between the 2 groups","D003920; D003924","The Effects of Co-admin of Colesevelam and Sitagliptin on Glucose Metabolism in Subjects With Type 2 Diabetes Mellitus",TRUE,50,"t-test",NA,NA,NA,1.07648023860356
"456","1ae761dd50d08432d40cbe4c665c2766","NCT02528253",0.0164,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving RMDQ Reduction of >=30%, >=50%, >=70% and >=90% From Baseline at Weeks 2, 4, 8, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/Last Observation Carried Forward (LOCF)","SECONDARY","Week 40, \>=70%: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline RMDQ, baseline average LBPI and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,1010,"logistic_regression",NA,NA,NA,1.78955692324257
"457","1af43d7c959f5ba0ecd1921c336e81df","NCT01817530",0.032,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants With ≥ 25% Reduction From Baseline in Primary Fibroid Volume at Month 3, Month 6, and Final Visit","SECONDARY","Final Visit","D007889; D047708; D014592; D008595; D006470","Safety and Efficacy in Premenopausal Women With Heavy Menstrual Bleeding (HMB) Associated With Uterine Fibroids (UF)",FALSE,155,"logistic_regression",NA,NA,NA,1.26781882577224
"458","1afb59b94db65ba098b507eb94272674","NCT01298531",0.0498,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Number of Participants With Patient Acceptable Symptom State (PASS) at Week 8","OTHER_PRE_SPECIFIED","Logistic regression with baseline morning stiffness score and treatment group included as covariates. Week 8 was analyzed using a logistic regression to assess treatment effect.","D013166; D025241; D000089183","A Study to Evaluate the NSAIDS Sparing Effect of Etanercept in Subjects With Axial Spondyloarthritis",FALSE,80,"logistic_regression",NA,NA,NA,1.33773035331594
"459","1b034cebe3c183ce9706fdba4ede5209","NCT02697773",0.0141,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Physical Function Subscale Reduction >= 30 Percent (%), >=50%, >=70% and >=90% Response","SECONDARY","Week 16, \>=70%: Odds ratio and 95%CI estimated from logistic regression model. Logistic regression model included baseline WOMAC physical function subscale, baseline diary average pain, and classification variables index joint, highest Kellgren-Lawrence grade and treatment.","D010003; D020370; D015207","Efficacy and Safety of a Subcutaneous Tanezumab Titration Dosing Regimen in Subjects With Moderate to Severe Osteoarthritis of the Hip or Knee",FALSE,463,"logistic_regression",NA,NA,NA,1.06458045826851
"460","1b26bb6780f26d2961147971430793e0","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Percentage of Participants Who Support Environmental Warning Label","OTHER_PRE_SPECIFIED",NA,"D003110; D012004","Developing and Evaluating Product Messaging",TRUE,1732,"linear_regression",NA,NA,NA,6.10370278152778
"461","1b29a9dda22fb45fbe7cc0d3ead9192b","NCT03855228",0.02,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline in Total Symptom Score (Assessed by Participant)","PRIMARY","This analysis compares Change From Baseline values.","D012220; D065631; D006255","Safety and Efficacy of Mometasone Furoate Nasal Spray With the Addition of Loratadine Versus Placebo in Participants With Seasonal Allergic Rhinitis (C94-145)",FALSE,340,"anova",2,NA,NA,1.24170354272197
"462","1b2ca2e4744e72ab28eafc2a9602fbba","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Perceived Healthfulness","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",FALSE,1752,"linear_regression",NA,NA,NA,6.13876469477842
"463","1b4ab7ae01a807e22f379468dc8b44ee","NCT02967510",0.043,"Mann-Whitney","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline to Week 12 in the Severity of Petechiae","SECONDARY",NA,"D001284","Study Evaluating the Efficacy and Safety of Three Formulations of Ultra-low Dose Estriol Vaginal Gel (0.005%, 0.002%, 0.0008% Estriol Vaginal Gel) for the Treatment of Vaginal Dryness in Postmenopausal Women With Vulvovaginal Atrophy",FALSE,139,"mann_whitney",NA,NA,NA,1.54383188853036
"464","1ba94bfc1a56b874a8e4f088c97f9906","NCT01234649",0.05,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Diastolic Blood Pressure","SECONDARY","Factorial repeated measures ANOVA","D016640; D003920; D003924; D024821; D018149","Combined Liraglutide and Metformin Therapy in Women With Previous Gestational Diabetes Mellitus (GDM)",FALSE,72,"anova",2,NA,NA,1.27670232702116
"465","1bc6c853ea793b7967c7ffe388c3ce77","NCT00408876",0.048,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline to Week 13 Endpoint in Laboratory Assessment - Bicarbonate, HCO3","SECONDARY",NA,"D001416; D017116","Duloxetine Versus Placebo in Chronic Low Back Pain",FALSE,161,"t-test",NA,NA,NA,1.81820917240153
"466","1c04f1881064c7c09b27807593ea5110","NCT01459653",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Modeling FN Episode: Cycle Level","SECONDARY","History of anaemia at enrollment as patient-level predictor for FN episode","D009101; D009503; D064147; D000084462; D005334","Multi-level Evaluation of Chemotherapy-induced Febrile Neutropenia Prophylaxis, Outcomes, and Determinants With Granulocyte-colony Stimulating Factor",FALSE,1273,"logistic_regression",NA,NA,NA,1.29657154396284
"467","1c06c80a505ae301f7d58854ecc5d664","NCT00408876",0.03,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline to Week 13 Endpoint in Brief Pain Inventory Severity (BPI-S) - Least Pain Score","SECONDARY",NA,"D001416; D017116","Duloxetine Versus Placebo in Chronic Low Back Pain",FALSE,164,"t-test",NA,NA,NA,1.23323979816842
"468","1c273b33baca02d59fcd7aca62cee21b","NCT00070707",0.043,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline in AM and PM Rhinorrhea Symptom Score","SECONDARY","Change at Final Week (PM)","D012220; D001249; D006255; D065631","Nasonex Compared With Placebo in Participants With Seasonal Allergic Rhinitis (SAR) and Concomitant Asthma (P03280)",FALSE,187,"anova",2,NA,NA,1.78390274545123
"469","1c3ea7e0b28198aa6af56edc2ad887d9","NCT03810417",0.05,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Renal Function","PRIMARY",NA,"D058186","Preop Digifab in CABG to Reduce Ouabain Levels and Prevent AKI",TRUE,125,"logistic_regression",NA,NA,NA,1.66328288934253
"470","1c58d1f619a66a073eb507979ff70eca","NCT03947333",0.018,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Change in Diabetes Self-Care (Specific Diet)","SECONDARY",NA,"D003920; D003924","Evaluation of a Patient Portal Intervention for Diabetes: A Pilot Randomized Controlled Trial",FALSE,269,"t-test",NA,NA,NA,1.00972992377719
"471","1c59cb1ffaf7cd68eeeb8cc8120cf535","NCT02986139",0.048,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Injection Site Pain","PRIMARY","A mixed effects analysis of variance model was used to assess injection site pain with the new formulation of etanercept as the test treatment and the commercial formulation of etanercept as the reference treatment. Treatment, study period, sequence, and disease indication were evaluated as fixed effect covariates, and subject within sequence was included as a random effect.","D001168; D001172; D015535","Study to Assess the Injection Site Pain Associated With a New Etanercept Formulation in Adults With Rheumatoid Arthritis or Psoriatic Arthritis",FALSE,208,"anova",2,NA,NA,2.06096659584265
"472","1c66680cd21daf6480a0276f74e61387","NCT03978871",0.048,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Mean Change From Baseline to 4 Months in Emotional Self-efficacy Vignettes Scores","SECONDARY","We are reporting the p-value for the group (Growth Mindset vs. Brain Education) by time effect (pre-manipulation and post-manipulation) on emotional self-efficacy vignette scores from time 1 to time 3. This is a test of between by within-subjects interaction effect.",NA,"Effect of Emotion Mindsets on Emotion Processing",FALSE,139,"anova",2,NA,NA,1.69267262325643
"473","1c68f74c04e81e25f4588e74ba7d0043","NCT00023595",0.023,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"H01: KCCQ Symptom Stability","SECONDARY",NA,"D006333; D002318; D006331; D003327","Comparison of Surgical and Medical Treatment for Congestive Heart Failure and Coronary Artery Disease",FALSE,1194,"mann_whitney",NA,NA,NA,2.61285621058988
"474","1c699e377761541ab0937ccad76e80f0","NCT04593940",0.0354,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Mortality Through 14 Days","SECONDARY",NA,"D000086382","Immune Modulators for Treating COVID-19",FALSE,1049,"logistic_regression",NA,NA,NA,3.55024820373261
"475","1c74c26290f79327c064aaa2c9c5cf84","NCT01640197",0.05,"ANOVA","INTERVENTIONAL",0,1,0,0,0,"Number of Participants With Modulated Mood","SECONDARY",NA,NA,"Chronic Resveratrol Supplementation in Healthy Humans",FALSE,54,"anova",2,NA,NA,1.11553228437488
"476","1c79d6a1a3663b1822aee2de730c057a","NCT02109107",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Change in Body Weight","SECONDARY",NA,NA,"Study of Low Level Laser Light Therapy on Circumference Reduction",TRUE,54,"t-test",NA,NA,NA,1.11553228437488
"477","1c9a056bac917de87ed964c2d9ed7544","NCT04833777",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Post-operative Analgesia Requirements","PRIMARY",NA,"D002349","Does a Different Local Anesthetic Improve Pain After Carpal Tunnel Release?",TRUE,139,"mann_whitney",NA,NA,NA,1.75124288073831
"478","1c9b3b2ef47f33ceffdf3d6f4ce3176c","NCT01070550",0.0255,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Percentage of Participants With Modified Sustained Virological Response by Genotype in Modified All-Treated Population","PRIMARY","The statistical analysis is presented for sex (male vs female). The logistic regression analysis for mSVR was performed for association between treatment exposure and baseline factors available in at least 90% of participants (including cumulative dose of peginterferon and ribavirin up to Week 12), in naive HCV mono-infected mTRT participants receiving PEG-IFN alfa-2a.","D006506; D006526; D019698; D006505","PROPHESYS 1: An Observational Study on Predictors of Response in Treatment-naïve Patients With Chronic Hepatitis C Virus (HCV)Treated With Pegasys (Peginterferon Alfa-2a)",FALSE,665,"logistic_regression",NA,NA,NA,2.13580071514031
